y,d,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
17.000453094469883,1.2761093462515818,0.9309175813624567,-0.7911843490321926,1.1787428345981066,-1.3835622182828653,0.2503238882307679,0.649402960784934,1.2042014364794713,-0.9765097626899598,0.6035195169054876,1.7963000384856316,-0.8473677044754676,0.6578107901077328,0.4519012253572313,1.268019814254874,3.3143044956045618,-0.6283922815697464,1.1302376311606668,1.3435661341680574,-0.2992551098810432,-0.6558258769315686,1.6909958450593239,0.48453074792194223,-0.026409914144620992,-2.190273082129587,0.2015995282299205,-0.30643094887423056,0.08535396484747143,-0.48591588114508694,-0.8348126037417268,0.8670347234575281,-0.933997903214584,1.2581470346996504,0.08623999731715272,-0.0872930547980069,-0.4831645314109085,2.906896534303549,-1.2459736174945302,-0.36063809518585693,0.6393865436189968,0.4265666709165196,0.5126302487797598,0.22588846531616283,-0.9827793932857701,0.3250756683480633,-0.05489430423904479,0.21508398152762453,-1.4869551607949527,-0.8081808445429556,0.5757858133537715,0.22113006154435302,-1.3168474999255224,-0.9425170491511987,-0.7495460855624987,0.2760777785881416,0.6295206770572396,-1.6908872577345984,1.2799787358945143,-0.9931157761524221,-1.966397139391747,0.23366605362068332,-0.17537557841115248,-1.0945614574006104,-0.4904141126522343,1.7998617057273671,0.8269334362777986,0.41764531778422553,-0.48373784695041655,-0.33913789992756693,-1.716616706148791,-0.7745565922604074,0.32128389106266625,-0.5829982266529503,0.20521232519708976,0.397414776975853,-0.7515328214134298,-0.598115930956957,-0.10908036118813648,-0.08687869295882232,1.1341349041004247,-0.3341953472928326,1.6141052887551794,-0.8485200200714768,0.19766940647048517,1.2720225736645918,1.1992165542546882,0.09067660276663718,-0.7500021975836445,1.0013264827251527,0.20591800446020897,-1.248228299624367,-0.2037941536822885,1.3482981357596995,1.3168674097943893,-0.21658820124488437,0.2736800672075401,-0.4453055691868731,0.7325736056894613,-3.4728047340953347,0.7319352068317079,1.3313652752135832
44.73226932734007,0.6572998083623312,0.13210054382620967,-0.03430753035753006,0.7678250216403707,0.1944965110522844,0.3687261601666389,0.16919356088523413,1.9364234092871826,0.11376227331587464,0.9343754709091064,-0.09427769244386387,-0.27136674122504895,-0.14766791352685463,-0.21877120923487836,-0.5657362656721868,0.378014853631939,0.9436486459743818,0.14381108691499433,-0.2701090719568032,-2.8137906676851316,3.165155383722512,-0.217006854721125,-0.1327590131821192,0.8848381349840848,-0.9644251093803815,-0.1823527433159094,-1.5004232646725448,0.42229012055694853,0.07260879464549151,0.34116814461805967,-0.4012051962731818,1.6769830062554918,-0.5641678080569612,-0.5328486039697031,0.0942800694907198,-0.935019455942065,1.4976698319239279,-1.14316776235235,1.8030370359651162,0.2077871234399826,2.292188978162588,-2.2562218956307474,-0.5293447996961667,-1.499142443161574,0.703950692275917,-0.17108128153086966,0.08852013022909459,-1.8602658071401603,-0.30891283639751427,-2.63560088450178,-0.6928031382667309,0.3382148956841004,-0.9929665527725896,-0.049417216048076265,2.2766367801786958,-0.9618537635973714,0.6553799681036856,1.750885802597124,-0.26229986805012173,-1.0712800560521787,-0.6104560275882158,-0.06895175420629356,-0.5386159729638327,-0.2809586780547982,-1.0030344272096707,1.7447214202489412,1.636553192755064,1.5471674821320824,-0.5657057357020971,-2.103562545448736,-0.5370062614668614,-0.7359101668043588,0.7659785315244667,-1.2359163668248068,1.9596976651301905,-0.7430560826368672,-0.48587509093701003,0.19288876328633078,2.4100325417507915,3.2121622998221757,2.35354041737568,-0.48236394045660835,-0.883495939328377,-1.439476495702146,-1.5538332296627775,0.6496940194912225,-0.053411423310868233,0.6115023249991164,0.39833580690729703,1.377435359396706,0.17522445255967972,-1.045499604567065,0.3320421050231773,0.518875034566479,-0.551815172949215,-0.8709474601971073,0.6275856592037947,-1.2550523029364589,-0.16248750166652973,0.757948142265599,-0.30539069093777066
9.796991946596346,1.636539405444217,0.8054128842990775,0.5330316789743058,0.5287563536246732,-0.5110511239910098,-0.9589423447214106,1.2531709817085621,-0.3435299054201964,0.17372745949658233,-0.6294532173910875,1.3026152385716523,0.9720012880923519,-0.8262020296220365,1.0594437874681948,0.5742806322953522,-0.35722622111314883,-1.0243094435663418,-1.1149867153928967,0.03258381700426182,1.2796039221482176,0.5476651479869697,-1.797262352855351,0.18615188182716105,0.2188121513006555,-0.49049545712786263,1.1098264567537732,-0.3730868826540032,0.586170745111235,0.8609215100765975,-0.2914218422109879,1.048102088119706,0.23683696463710222,-0.15106587951221445,-0.521315456301137,-0.3750732652042522,-0.767748124857564,-0.010421691827321469,-0.08589706984760091,0.08854948385531053,0.9005854542947361,-0.3160530176387842,-1.1522636732334406,-0.29386984893164125,0.13630055224739324,0.4038000519151204,-0.8155620986640313,-0.2457325861197568,1.2304193955935185,0.7576047336663324,0.5780095440810719,1.5590326719035879,0.7791624150312603,-0.7163232999879403,2.4015813285845913,-3.7109698971750524,0.2624160897684411,0.20481238224990486,-0.1878291959195155,0.3902611612675152,1.1723614505905722,-0.45735586952530966,-0.5031388837894223,-0.015026996376636697,0.7584105793708495,0.6286039217228868,0.02838486041185765,-0.06646541692483296,1.6728538676205988,1.016610371326364,-0.9138137781456233,0.2983368855291385,-1.2666108928284339,1.329899504456707,0.742155247673471,0.8906004321505844,-0.1700558622608223,0.6162074158253998,-1.3389072288548984,-0.2482633849074829,-1.278792978687914,-0.45003389262451826,-0.5639031723463013,-0.2867973684375319,-0.02837222573471653,0.14466349724295224,1.247873810593527,0.6540154436811781,-0.11462410907819386,-1.7672959275480926,0.9615847288132646,-1.8037174279336476,-0.4259729600642906,0.13520754616671035,0.051510323316251896,0.2414212041661185,0.9165046692260658,-0.6758606844623799,1.5064299521265176,0.0035751352641568866,-1.5830573277056397,1.1720862734425848
-16.19736764758355,-2.5932054076451436,-1.2247855789879187,-1.4489513476056717,0.016225219419697384,0.2462880114421859,0.17218294086499572,-0.052729341570223576,-0.25670085728011643,0.7530227155985206,0.48480948138232594,2.1268418809409306,-0.6445785422869337,-1.5806370243473462,-0.15248976563468783,-1.0212516243569503,1.4349745612357092,-1.3743004591276844,-2.0819627921180457,-0.8515439332187115,0.49238469993567435,2.3193723425467643,0.6757155519597173,1.7066794393840057,0.43106659325276236,0.023742487546650207,-0.070950573413565865,-0.6116962942596293,-0.595445617710039,0.3313571267197134,1.1979425829544061,-0.8091633900980553,-0.6882255459431066,0.08126479346064691,0.7547427808488812,-1.713729256695261,-0.08789774574965832,1.4508583312865602,-1.3602571648113437,0.4456328507141899,1.5074638041149677,-0.13818807783261167,0.15099773872191669,0.5001024322750547,-1.5306282886388236,-0.2171739448920695,-0.8556545014540081,0.07446187888044643,-1.1599569639698644,0.49614224534833,1.0518864691178589,-0.41994373840057936,0.3599180380371085,0.14260377384012102,0.7485624797993322,-0.010470589312010937,-0.37292453320836133,0.2576388600920517,-0.1380264286583603,-0.045961634579464505,-0.8971259480765851,0.8270308138783276,0.7677995428085954,0.6510118206457451,0.8810894244700933,0.8979106565845412,0.7675673300857705,-0.7376484752680388,-0.14680397036733228,0.63711115855804,-0.6822485121535257,0.4190923677544972,-0.9512697399374965,0.4515858929466719,-0.7182671982873001,1.2476616881820857,-0.07544632127687054,-1.3017100374309247,-1.1404870379580578,-1.182714342806344,1.1834907240184838,-0.4125719675655822,-0.7698842456768719,-1.697353558004933,-0.8448944653145763,0.49054049652179804,1.4674133004662624,0.5572959639451024,0.4112867424221589,-0.667824519003052,0.7777611953518472,-0.8242922642229186,1.2992843230348223,-1.3130674933599646,0.3894237528851421,-0.5070919880376941,-0.313133717220807,0.10610802878874091,0.6775072997961455,0.6282870961660445,-0.44853334000568074,-0.13793906801001624
-27.060867161026,0.11916293259092542,-0.13663738535756878,1.5862317200369977,-1.0304054268976235,0.9162024900922898,-1.8030336274433392,-0.49466582673148257,-0.5690572095057671,-0.04969862596415373,-1.2140715812400396,-0.30958057064999,0.781356107526351,-0.16324704122447864,0.05729794907759819,0.49013503828848637,0.09694719054319492,-1.3125523565645083,-0.7990141996274155,0.08478576707099529,-3.001011905682385,0.9437138294626713,-0.41774424541833155,-1.4091401104199488,0.6901330866370738,0.8244280983925312,0.8080248877715674,-1.0041925627823205,-0.42973097908192653,0.22111983068388247,-1.5034767339185846,0.2526757873499481,0.1982162873694833,-1.3931053669611912,-1.566190949468644,1.7496577575423309,0.942105048174906,-1.8167802015670511,-0.45060437761772965,-0.05129736040482899,-0.15452363506454855,0.07930755586860362,-0.5875079889978804,-0.4336502644083525,0.9755285994967751,-0.579400751780942,2.082858799081267,0.07112104215364377,0.06958807109176125,0.7299193036799076,-0.8191370161324365,-0.5277920443951487,-0.011884247764835374,-0.7678674028941976,-0.21624549191042092,-2.196309373542696,-0.23521238173321388,1.39279331225336,0.17979277493555143,0.3100715580047234,-1.9986765610033874,0.14179520231419573,3.327144606051821,0.21289662782388044,0.8330579573548738,0.2017204624448489,-0.6145442490178735,0.47968867430349144,1.575724833370742,-0.24041442952180644,-3.475567755736731,-0.290253549513231,-0.6787670092913677,0.7992427353241723,0.25183563772175677,1.813351015040388,1.3175537797610504,2.227076573204214,0.6968710668616537,-0.282477703886002,-1.4843866826379974,0.9984117621909093,0.43977436059717867,0.9103533297163063,-0.7434308687214124,-0.33460811772172966,0.6454967363294969,0.08760339398964798,1.2718290761795905,1.1282641409077772,1.4182932986706245,0.08415952740693548,-0.35411158197244447,0.5148284726678747,-0.37834825965999125,0.5903035432711425,-2.572050835256701,-0.40877763569161923,-0.8653887609511475,-0.33731169261399957,0.646729134237381,-0.9775171300398412
-12.179246782858502,1.900439729272978,-0.11542058679768442,-0.26673357667968156,2.37170054494981,-0.0714070343055247,-0.12294542353825491,0.018295954751539015,-0.04628210968174154,-1.1060477113782277,-1.9996380908755746,-0.6320645901987083,0.824312556005108,2.471245747508373,-0.6610328714730022,-0.014502910623563575,-0.264481955295836,1.0129865784318661,-0.42551603797337806,0.8091474219888615,-0.07941003298561833,1.6543699381464563,1.5303247080344615,1.5588135535271557,1.307351568999831,1.169433038595025,1.4665271607979926,0.4956170504799325,-0.40719727975933206,0.7780664358299557,-0.025581615765301834,-0.7239032423076607,-0.6897606543607899,-1.0423607056675395,-0.3434469034917247,-0.26317482503585105,0.14110306173666995,0.26606727382404377,1.3977416295242822,2.1778289161737554,-0.3022135491158122,-0.0067092794707371735,-0.9950138892455919,1.946256582968764,-1.6397793006117365,0.733534518914137,0.4640708082220863,0.7608523338219593,0.2878998360557258,-0.13049527663709973,0.5029749294384095,-2.0633209939132287,-1.0642258873992243,0.63786885667932125,-0.34782730303353926,0.5345986883809776,0.6122447999759283,1.074426731728305,0.4114243890444436,-0.4406299866729849,1.3409151975961422,0.9688588811738775,-0.5949368601193663,1.326657284793418,-0.42119308685692847,-0.1858425314664694,0.2621591203740179,1.5751569618270589,-0.24415345701632035,-0.44997220296793045,-1.5526352143107192,-0.29267562932557606,-0.4691479817257894,1.4308304887928416,-2.4289615898921117,0.46044082832544064,0.39497560181265634,1.223456872983512,0.027062121288884435,-0.029143241751445954,-0.3192039571146913,-0.48175285809919927,-0.22348066255327825,0.8095694900790034,0.4673962893855318,-0.006695694649025705,-0.2876744239757591,0.5896887287867877,-1.3589845978643231,2.334832931836871,0.2654592177164334,1.1764838182362332,-0.25393596164927146,-0.01908077135684767,-0.548330285235494,-0.1752523854833964,0.7976996492574411,0.5675421463061016,1.604272267613991,0.11469796564006732,0.4493093816051542,1.053295232554854
-40.932148985970045,-0.3956952174523417,-0.3282186910429039,-0.5629196515308609,0.14863403860640576,-0.5650882502534672,0.38664075189029556,-0.8286806614394815,-0.6734466530085429,0.06696976206664992,-1.6199074117813363,-2.3850809118063565,-2.1094994558986064,0.03909381721666268,-0.45723583450602373,0.094600298400945,-0.8989499000684048,-0.19008572602245555,-0.7873211903470533,0.28967179394209225,1.4521732312346747,-1.7377390512232516,0.6563779459409397,0.9725572493190612,0.6175358968365021,0.5593930769660462,-0.6022860832209739,-0.9078708021575751,-0.26918582847450623,0.8742619445651495,1.0809445357893877,-0.26746921869491197,0.3553673694475682,-0.204731482456011,0.29677432255646596,-1.8499559425919119,-0.4620683090141941,-0.22264180040874437,-0.8690414661645326,-0.2863590426501759,-2.5621744920503273,-0.3219412135612836,-1.543965183024451,1.8336841990634032,-0.3367470872844414,0.9213379534906112,0.7984165286758069,-0.002094810070318355,-0.9948474260288246,1.0508570344147532,-0.7216715071100346,-0.015153074101796756,0.29229122662089096,0.5736685785908591,-1.0223761082616194,-0.8062885647325885,-1.91220599007351,0.9627596289483875,0.20862721366828257,1.4120681149908632,0.1816103864647812,-0.25273837409176014,-1.115976366212038,-0.7550015376434743,-0.12310848385072178,1.403710978944283,-0.9109192591786487,-1.7197656578737528,-0.9523831679648106,0.24235967489287186,-0.716889037901099,0.17777188897738944,0.3354804034635788,-1.2569025308735753,0.944834463101454,0.6446065648178012,2.4905586340959642,0.2777351096121518,1.426395759587103,1.6146096401005783,1.0676978900118415,-0.4101744001953574,-0.44694360042939413,0.1257792629932266,0.8576501712721303,0.7151548634595124,-1.6762623237812722,1.4832613929915754,0.060080319603817996,-0.12816500583383003,0.8152053881083747,-1.840684136566157,-0.23965398748784134,1.8235441876275786,-0.9602720907583054,0.02284489600073839,0.5820149062285229,-1.4778533235368652,-0.2335187582112655,-0.19047248270621658,-0.021618131474977594,0.9392582568528639
22.230015862825592,2.62230488187461,1.2790978891169196,0.7964151880074092,0.44453268159759024,-0.44427301850570494,-0.5540164446240751,-0.3002017227471142,0.312541845452104,1.0739436674287086,-0.6512817775059541,-0.4069685620148039,0.46903630944338787,0.7806332009946405,1.094217440556201,0.26338600254836825,-0.5559098325739166,2.186263910183761,0.32687822345040657,-0.5402387490151541,0.0735063698141481,-0.4998899840993208,0.19565145998888378,1.0417501441864978,-0.7640224606138435,0.9670870460705931,-0.38611623575627263,0.8582512509868087,-1.1283220451225697,-0.6551584674495861,0.9947643357346109,0.4771450256347951,-0.8010350079265461,0.34728367321963544,1.3721617837470683,0.05193829159710003,-0.5118866858399139,1.107117486233396,1.3236572863905016,0.1888065094244521,0.624556391320234,-0.7145487198294477,-0.6236999439353267,0.7268877361315813,-0.6817356938521382,-0.8964305268217118,1.4244186308804927,-1.7545996229546272,0.6461701918297476,0.32465971014073525,-0.021333174002155893,-0.17792069550291734,-0.012090692426748786,1.8007587976558572,1.6827826284757141,-0.5818660380515565,0.2590685715564782,0.5382896389470286,0.21324789296243452,-0.27024363220207326,-0.9383274834195023,-0.4394374164894692,-0.14529583203959873,1.384306295848766,-1.1140475558537217,-2.06047337665186,0.1949396424818131,-0.6668059539788904,-0.32884118469627366,1.4416649866901006,-0.604374222944931,-0.5164368994926443,-0.11906700821925632,-0.19407524033472107,-0.3076413289830525,-0.5050355441934674,0.747250563413561,1.22436432581528,0.3625648597088664,0.08591528654218629,0.18542236125523692,1.562713409909047,-1.6224651832239192,0.5371459403381563,0.5083761164091897,1.1395147582669294,-1.4005556669205077,-1.148090039127188,-0.9439767582848634,0.6053291055442013,0.40986638772413236,1.1844336527549915,0.015932711441135686,0.24058484274545638,1.1526344298868905,0.6682723379901295,0.31515014106576267,-0.06954038353267653,-0.23775455223830388,1.0839528447102758,-0.02940900515463379,1.3831142272579726
-16.03164519522748,-2.1742522590609847,-1.6606860886063741,-0.9962778617704028,0.4627826840051256,0.2431235920311855,0.8748835249509271,1.481992481951356,1.7209825743895142,-1.4749718657499389,-1.9410521703824102,0.10130839253224175,0.17326455067907104,0.43508955766015744,1.5894128491377897,-0.7528894449010255,0.6300413998263981,0.4199135732053715,-1.257642622493591,1.3723781965371649,-1.2985181246968371,-2.0082018552655976,-2.317142647883644,-1.0959097613442121,0.5568803539324566,-0.5380960490115357,0.5997729885547374,-1.4735999603970853,0.6701400073914944,0.05009209515566884,-0.32850963514188325,-0.7391848210851729,-0.4634849760461377,0.26646200507031537,-0.9868814895598119,0.6524055006297524,0.8920321732316998,-1.2141731864447218,0.785174898931098,-0.7357656594562055,-0.347725197639421,-0.033451088897963985,-0.6205975856793683,-0.5114403684942276,-0.09194684510962169,0.39450707403561047,0.24461874623195345,-0.6248591863595174,-1.288069202765546,-1.5744037428640074,0.9023375695750081,-0.4863560690144637,0.09065330195247844,0.524054777787267,0.6765060268537001,2.3967930147529137,0.7018131853988956,0.4860630368714347,-1.0990630795970624,0.333452071522333,-0.6553095086858041,0.7806030851490436,-0.035358541778573435,0.11031555891896244,0.06781066837095007,0.040219613028362695,0.2439027737513385,-2.112027982463872,1.3034315176188658,0.7325600912441991,0.894711547208988,1.814482319564927,-0.8570693846893401,-1.3462461897932543,-1.9531849826929593,2.8536326954195568,-1.2581631699958211,0.2461796692878297,-0.6153966767116221,-0.35184187419064294,1.5211182975679,1.74812592401923,0.059332755810601004,0.9008147943871183,-1.4830049911762975,0.05595027113823791,-0.8828528097632203,1.4158904939605181,0.11319191014859127,-0.5258783493931107,-0.6581241289129399,0.5615936102589646,0.25609578018776297,-1.3527408172808992,-0.7046925690637516,-0.6704119656442348,-1.6495031727109761,0.8145185628905931,-1.5112144050159377,1.1101463098588011,-0.3181912905120797,-0.931822152405287
-24.226373589737488,-1.7602210644465008,-0.7546760857606266,-0.703906262808103,-0.2900604937985173,-0.37834245952749085,0.4586007109568164,-0.7785520518660549,0.47825871651311774,-0.9431150775647741,0.7095340265649015,0.36750176966173875,-0.7336090783512363,-1.7047115273520899,-0.7873074491040483,0.548356303550654,0.10843333344487205,0.8220800291996446,1.1845905086897024,0.9257679260430615,-0.6420246964297892,-0.893571463446032,-0.5182279720378574,-0.1922344880091149,0.6160002626863438,-0.002736098776041018,-0.37504735071948886,0.22656403876293946,-0.3798705612026149,-1.445685422384884,-0.1193870533872246,0.719872697057851,0.053415329358687286,-0.7341669280148586,-0.25186259476804795,0.03570179176981441,-0.10862802984500199,-0.5782966437463422,-1.7148803717371175,1.4134703695420356,0.48894929053887853,-0.6882726729312817,-0.37509955468077316,-0.3426263508339909,1.182796615700263,-0.1668989882312542,1.5034426585360627,-0.09247752520515076,0.554800912394269,-0.5769049841734595,-1.2995313171224512,-0.21987806867237938,-0.05065716914073339,-1.299446007513829,-0.2377170778553444,-0.2201612104674696,0.838285993733087,0.83537440675747765,-0.2964649391046987,1.0110359955837702,-1.1470037846487162,1.7574192952335128,-1.2843682060473909,-1.0297467475804492,0.6718420155220222,-0.6933384891732648,1.5858767683809112,1.3597156652437756,0.6295930671932095,-1.302483310300899,2.053876891324535,0.47366445710600635,1.0966140581987207,0.957925949475941,-0.30398658736659706,0.33223618786048403,-0.40468380649456315,-0.6238050271021784,-0.6433007583560792,-1.3031320586779274,1.1105665570366907,-0.9065501829071426,0.10796163131687689,-0.3537795282451038,-1.242802405999891,-0.39292592748076993,0.3936962819172007,-0.9967420076589353,0.20479224969954968,-0.6746643928343805,0.6964735541760705,1.058573322966102,0.3255040738243283,0.7515759607021006,-1.4964435254864468,-0.7331986835026432,-0.4237304448964361,1.4420897691880117,-0.3167794713917272,-0.5442171512126632,0.20752243858621286,-0.37819629254188114
